user_id,email,name,age,gender,city,signup_date,channel,signup_device,vip_grade,marketing_consent,last_login_date,total_spent,order_count,churn,engagement_score,support_tickets,support_level,onboarding_type,week1_activity_score,pre_promo_spent,post_promo_spent
31715,u031715@gmail.com,서서연,40,F,전남,31JUL2025,social,mobile,vip,0,31JUL2025,5222160,2,1,72.6,2,High,B,58.4,29489,29017
31716,u031716@gmail.com,권도윤,14,M,경기,14DEC2024,social,mobile,vip,0,09MAR2025,3462605,5,1,62.2,3,High,C,66.5,29990,29938
31717,u031717@kakao.com,윤준호,34,M,울산,01OCT2024,email,pc,platinum,1,15DEC2024,2467975,5,1,71.5,1,Low,A,43.3,59403,53997
31718,u031718@hanmail.net,황하은,36,F,경기,03NOV2025,paid_search,mobile,silver,0,03NOV2025,780550,6,1,61.0,2,High,B,50.3,79782,83600
31719,u031719@hanmail.net,한하윤,32,M,서울,22JAN2023,social,mobile,gold,1,25APR2026,1176505,2,0,49.9,3,High,A,56.6,34530,33901
31720,u031720@gmail.com,서소율,48,M,경기,13JUN2025,organic,pc,gold,1,,1190570,2,1,57.0,0,Low,C,54.2,36849,48666
31721,u031721@outlook.com,조현우,14,F,충남,11AUG2024,paid_search,mobile,platinum,0,18JUL2025,1623700,3,1,46.2,4,High,B,36.1,67277,72345
31722,u031722@gmail.com,송소율,22,F,경기,03NOV2025,paid_search,mobile,gold,1,01FEB2026,882355,5,1,55.5,2,High,B,70.6,35375,44954
31723,u031723@gmail.com,윤민준,34,F,서울,11JAN2023,social,mobile,gold,0,09JAN2026,1122650,4,1,52.9,1,Low,B,37.3,55007,68297
31724,u031724@gmail.com,이도윤,41,M,경기,20JAN2026,organic,mobile,silver,1,20JAN2026,359820,3,1,55.6,3,High,C,68.0,52450,61039
31725,u031725@kakao.com,박은우,56,F,서울,23OCT2023,other,mobile,vip,1,24JUL2024,6826325,6,1,64.6,1,Low,A,51.1,40852,42815
31726,u031726@hanmail.net,임하윤,53,F,서울,22JUN2026,social,mobile,silver,1,,329800,1,1,50.9,0,Low,B,49.2,49251,53090
31727,u031727@daum.net,조준호,16,M,경기,09OCT2025,paid_search,mobile,platinum,0,09OCT2025,1762700,4,1,60.9,1,Low,C,62.8,51239,57100
31728,u031728@daum.net,조예은,29,M,충남,17JAN2025,organic,pc,bronze,1,25AUG2025,202960,2,1,53.0,0,Low,A,52.4,61384,61275
31729,u031729@hanmail.net,최지안,34,M,서울,18MAR2023,paid_search,tablet,platinum,0,26MAY2025,2199290,2,1,65.7,1,Low,A,53.4,63449,73096
31730,u031730@outlook.com,윤은우,49,M,경기,10MAR2023,social,pc,gold,1,30MAY2025,1337555,4,1,56.9,2,High,C,84.3,37336,37151
31731,u031731@outlook.com,류준호,27,M,대구,13FEB2024,referral,pc,bronze,1,05OCT2024,0,0,1,33.0,1,Low,B,74.5,37660,42883
31732,u031732@gmail.com,오지훈,61,M,전남,12APR2023,social,mobile,silver,1,16JUL2024,448200,1,1,55.6,3,High,A,56.3,34198,42077
31733,u031733@daum.net,임서현,41,F,충북,16NOV2023,social,mobile,gold,1,05DEC2025,977280,1,1,55.2,4,High,B,78.1,65292,71048
31734,u031734@kakao.com,신지유,36,F,서울,29MAR2026,referral,mobile,platinum,0,29MAR2026,2292455,5,1,75.4,2,High,C,76.5,52357,52742
31735,u031735@gmail.com,오하은,30,F,경기,23JUN2026,referral,pc,bronze,1,,26640,1,1,61.1,2,High,A,62.6,40371,48655
31736,u031736@hanmail.net,전서연,48,M,서울,21OCT2024,organic,pc,vip,1,24NOV2025,11580550,7,1,64.0,5,High,C,70.7,59318,64283
31737,u031737@hanmail.net,최다은,33,M,부산,11OCT2023,email,mobile,platinum,0,13SEP2024,1888040,2,1,68.9,1,Low,A,47.5,62320,63334
31738,u031738@naver.com,류서윤,36,M,울산,08JAN2026,social,mobile,gold,0,14JAN2026,882800,1,1,67.3,1,Low,C,48.4,73141,77081
31739,u031739@kakao.com,조도윤,38,M,대전,24FEB2023,organic,mobile,bronze,1,22APR2026,101760,1,0,32.9,2,High,C,57.0,61780,59069
31740,u031740@kakao.com,김유진,48,F,경기,05JUN2026,social,tablet,silver,1,23JUN2026,355110,3,0,61.1,0,Low,B,32.0,12394,13813
31741,u031741@naver.com,윤지민,33,F,경남,15AUG2025,organic,pc,silver,1,15AUG2025,602310,3,1,66.8,4,High,C,50.5,44144,47621
31742,u031742@outlook.com,한서현,14,M,경기,16JAN2024,organic,mobile,silver,1,30JUN2026,417770,3,0,42.4,1,Low,C,56.0,40510,43919
31743,u031743@naver.com,김지유,38,M,경기,29OCT2023,paid_search,mobile,silver,1,14FEB2025,712690,1,1,53.2,1,Low,B,53.7,71134,66843
31744,u031744@naver.com,김은우,18,M,충남,28JAN2024,organic,pc,silver,0,,426300,1,1,56.7,1,Low,B,48.8,69036,72940
31745,u031745@outlook.com,최유진,14,M,경기,10AUG2024,other,mobile,vip,0,14NOV2024,4845105,9,1,76.6,3,High,A,37.7,38854,36911
31746,u031746@outlook.com,최하은,47,M,경기,18JAN2024,social,mobile,vip,1,21MAY2026,5621545,2,0,58.8,1,Low,C,69.0,52853,61327
31747,u031747@outlook.com,한하윤,23,F,경기,03APR2024,paid_search,mobile,gold,1,14JAN2025,1162000,1,1,72.8,1,Low,A,48.5,61412,64095
31748,u031748@kakao.com,김하윤,36,F,세종,29OCT2025,organic,mobile,vip,1,14JAN2026,4692525,3,1,43.7,2,High,B,68.2,56786,61513
31749,u031749@naver.com,임도윤,48,F,울산,27AUG2023,social,tablet,vip,1,12OCT2024,4008800,3,1,84.1,3,High,B,56.3,68453,64435
31750,u031750@kakao.com,최하윤,37,F,충북,20JUL2023,organic,pc,bronze,0,17NOV2024,0,0,1,49.7,2,High,B,54.4,51103,50609
31751,u031751@outlook.com,조민준,21,F,충북,11NOV2025,organic,mobile,platinum,0,11NOV2025,2041610,3,1,54.0,1,Low,A,50.5,51947,68233
31752,u031752@naver.com,이채원,24,M,부산,08JUN2024,social,mobile,silver,1,28JUL2024,592790,2,1,66.3,0,Low,B,31.3,66207,60314
31753,u031753@daum.net,서지우,51,F,경기,13DEC2023,referral,pc,silver,1,01SEP2024,585975,2,1,42.3,2,High,C,46.9,60418,78580
31754,u031754@outlook.com,류예은,39,F,경기,24MAR2024,referral,mobile,bronze,1,20MAY2025,70515,2,1,50.2,2,High,B,57.2,48852,55885
31755,u031755@hanmail.net,최준우,28,F,경기,05MAR2026,email,mobile,platinum,0,05MAR2026,2799055,4,1,67.2,0,Low,A,42.3,54935,59235
31756,u031756@kakao.com,강지원,26,F,인천,03MAR2023,organic,mobile,vip,1,,5628120,4,1,74.2,1,Low,B,56.7,41730,50602
31757,u031757@gmail.com,안서윤,27,M,서울,11JUN2023,paid_search,mobile,gold,1,07JUN2025,1056360,4,1,47.3,2,High,B,58.9,44196,46720
31758,u031758@gmail.com,장민서,53,F,강원,23OCT2023,organic,pc,bronze,1,24NOV2025,0,0,1,36.6,1,Low,B,47.1,48053,49766
31759,u031759@naver.com,이민준,35,F,부산,25APR2024,organic,mobile,bronze,1,26MAR2026,165030,2,1,52.9,2,High,A,56.0,8621,15459
31760,u031760@naver.com,전예은,33,M,경기,22NOV2025,organic,mobile,vip,0,22NOV2025,6536040,6,1,63.9,3,High,C,69.7,48207,54662
31761,u031761@kakao.com,강도윤,48,F,경남,04MAR2023,referral,mobile,bronze,1,30SEP2025,41040,1,1,50.9,3,High,A,61.7,15275,19673
31762,u031762@daum.net,송준우,36,F,인천,06SEP2023,organic,pc,bronze,1,18AUG2024,233730,1,1,44.8,3,High,A,43.1,79635,89644
31763,u031763@gmail.com,권도윤,42,M,경기,29JAN2024,social,mobile,bronze,1,28MAY2025,257600,1,1,65.3,3,High,A,64.0,61713,75080
31764,u031764@kakao.com,황서현,34,M,전남,13APR2024,organic,pc,bronze,1,02JAN2026,0,0,1,62.4,3,High,B,43.2,37391,36299
31765,u031765@outlook.com,김민서,33,M,충북,20DEC2025,organic,mobile,bronze,1,09JUN2026,133000,1,0,46.9,0,Low,C,44.7,28942,30759
31766,u031766@gmail.com,임수아,33,M,대구,17JAN2025,organic,mobile,bronze,1,,0,0,1,54.4,3,High,C,59.6,52956,48578
31767,u031767@hanmail.net,임도윤,21,F,광주,08AUG2025,organic,pc,bronze,1,08AUG2025,0,0,1,40.2,6,High,C,42.2,76653,75967
31768,u031768@naver.com,강준우,55,F,서울,15FEB2024,organic,pc,silver,1,26APR2026,378715,2,0,42.3,1,Low,C,60.7,59165,71287
31769,u031769@outlook.com,최하은,23,F,충남,22JAN2024,organic,mobile,vip,0,14JAN2025,4104845,5,1,62.4,1,Low,A,42.3,72269,78610
31770,u031770@kakao.com,신민서,20,M,대구,09AUG2024,referral,mobile,platinum,0,11MAY2026,2871260,4,0,65.5,1,Low,B,56.7,41233,35278
31771,u031771@naver.com,안서현,36,M,광주,15NOV2023,social,mobile,platinum,0,,1885630,4,1,38.8,2,High,B,50.8,29850,20802
31772,u031772@kakao.com,박준호,21,M,전남,19FEB2023,organic,mobile,bronze,1,,290480,3,1,61.0,0,Low,C,54.7,67952,67461
31773,u031773@naver.com,이주원,42,M,부산,28JUL2025,social,mobile,platinum,0,,2348760,2,1,63.9,1,Low,B,41.9,58208,60847
31774,u031774@naver.com,송은우,14,M,경기,09JUN2025,social,pc,vip,1,,6476350,5,1,85.4,3,High,A,55.8,73203,79936
31775,u031775@kakao.com,안준호,48,M,전남,09MAY2025,referral,mobile,silver,1,09MAY2025,550950,2,1,62.9,0,Low,A,46.8,61503,75033
31776,u031776@hanmail.net,서다은,35,F,경기,05DEC2025,organic,mobile,gold,1,18MAR2026,1244700,2,1,60.2,1,Low,A,61.3,72716,78303
31777,u031777@gmail.com,류윤서,38,M,전남,23MAR2024,email,mobile,gold,0,,1486000,4,1,55.3,3,High,C,64.1,57104,75363
31778,u031778@kakao.com,임다은,35,M,대전,25MAY2024,paid_search,mobile,vip,0,17JAN2025,6660615,5,1,92.3,1,Low,A,53.4,51109,60191
31779,u031779@outlook.com,최민준,40,F,울산,19OCT2024,email,mobile,vip,1,27OCT2024,3810140,3,1,94.1,0,Low,A,54.0,42023,47890
31780,u031780@hanmail.net,안민준,34,M,서울,31JUL2023,paid_search,pc,platinum,1,10JUN2024,1976800,2,1,57.3,0,Low,B,45.7,64669,66982
31781,u031781@daum.net,황주원,48,M,부산,08SEP2025,social,mobile,vip,1,07FEB2026,4571460,4,1,81.9,2,High,B,46.7,55904,62895
31782,u031782@outlook.com,류지민,33,M,대전,28MAY2023,organic,pc,platinum,1,,1954490,4,1,52.6,0,Low,B,65.6,66961,72725
31783,u031783@naver.com,신주원,36,F,인천,12AUG2025,other,mobile,silver,0,12AUG2025,790400,2,1,49.2,1,Low,C,64.5,54142,60138
31784,u031784@naver.com,전하윤,26,M,경기,27OCT2024,paid_search,pc,silver,0,08SEP2025,706000,3,1,51.3,1,Low,B,53.4,64004,66128
31785,u031785@gmail.com,권은우,45,M,제주,20APR2024,social,mobile,bronze,0,,12300,1,1,54.4,2,High,B,65.1,17913,21476
31786,u031786@gmail.com,류민서,35,M,서울,12NOV2023,paid_search,pc,gold,1,16NOV2024,1389280,3,1,45.8,3,High,B,61.7,46087,53971
31787,u031787@outlook.com,박지민,22,F,경기,01JUL2023,paid_search,pc,gold,0,06NOV2024,1413000,3,1,78.8,0,Low,C,59.9,63324,72532
31788,u031788@naver.com,전주원,21,F,대전,18JUL2023,social,mobile,bronze,1,30AUG2025,0,0,1,54.6,1,Low,C,63.2,51897,71225
31789,u031789@naver.com,전민준,20,M,서울,18MAY2023,social,pc,vip,1,,3782180,5,1,75.1,1,Low,B,50.8,17747,20494
31790,u031790@kakao.com,황예은,38,M,인천,08APR2024,referral,mobile,bronze,1,24SEP2024,89100,1,1,45.7,0,Low,A,54.4,54758,62268
31791,u031791@gmail.com,조서윤,28,M,충남,08AUG2024,paid_search,mobile,platinum,1,06JAN2026,2213675,7,1,72.7,1,Low,A,39.5,76595,88791
31792,u031792@kakao.com,송예준,44,M,충남,04APR2023,social,mobile,bronze,1,09JAN2026,145360,2,1,14.3,2,High,A,65.3,80648,87280
31793,u031793@kakao.com,윤소율,49,M,서울,21JAN2024,paid_search,mobile,bronze,0,11JUL2025,91200,1,1,55.0,1,Low,C,62.2,45596,49098
31794,u031794@naver.com,신은우,42,F,울산,22JAN2025,other,pc,silver,1,04NOV2025,743500,5,1,58.3,2,High,C,82.1,47258,61062
31795,u031795@gmail.com,송주원,49,F,경기,20FEB2023,email,tablet,bronze,1,21DEC2024,250880,3,1,29.1,0,Low,A,39.9,47829,50370
31796,u031796@hanmail.net,김윤서,35,M,서울,01MAY2024,referral,pc,bronze,1,01JUL2025,11670,1,1,50.9,1,Low,B,44.2,57248,53732
31797,u031797@gmail.com,전다은,43,M,전북,17MAY2023,organic,mobile,bronze,0,,175780,2,1,58.9,6,High,C,58.0,20610,23751
31798,u031798@kakao.com,강지민,20,M,경기,11JUL2024,other,mobile,platinum,1,11FEB2025,1521710,3,1,36.6,1,Low,C,38.5,37891,46039
31799,u031799@kakao.com,서지우,26,M,서울,16DEC2025,social,mobile,vip,1,16DEC2025,7546420,4,1,59.9,1,Low,C,66.2,34775,45476
31800,u031800@naver.com,김민서,51,F,경기,14APR2025,organic,mobile,bronze,1,15MAY2026,90475,4,0,75.3,0,Low,B,57.6,43545,42957
31801,u031801@daum.net,류유진,40,M,부산,06APR2024,paid_search,mobile,vip,0,17JUN2024,3715130,5,1,64.4,1,Low,C,65.3,53930,63889
31802,u031802@gmail.com,조하준,25,F,경기,12MAR2024,organic,pc,vip,1,07SEP2024,8349430,9,1,88.5,1,Low,A,43.3,62299,71532
31803,u031803@hanmail.net,황하윤,52,M,인천,15FEB2023,paid_search,tablet,platinum,1,17APR2025,1717880,3,1,74.7,2,High,B,51.3,62163,62533
31804,u031804@gmail.com,신수아,47,M,부산,12APR2026,other,mobile,silver,1,12APR2026,709070,5,0,61.1,1,Low,C,58.4,40311,40122
31805,u031805@gmail.com,이지원,31,M,서울,10AUG2025,referral,mobile,vip,1,10AUG2025,4134990,3,1,80.6,0,Low,C,72.4,53956,59840
31806,u031806@kakao.com,조서연,33,F,서울,06NOV2025,paid_search,pc,vip,0,,4259915,6,1,41.6,0,Low,B,63.4,63702,63302
31807,u031807@outlook.com,전지유,20,F,서울,13NOV2024,paid_search,mobile,vip,0,16MAY2026,5210200,2,0,67.4,1,Low,C,64.4,64104,69810
31808,u031808@naver.com,전지유,34,F,강원,08AUG2025,social,mobile,platinum,1,08AUG2025,2115060,2,1,23.4,0,Low,B,54.2,57055,60024
31809,u031809@hanmail.net,권하은,32,F,충북,18MAR2026,paid_search,pc,bronze,0,18MAR2026,193440,3,1,29.9,2,High,B,43.8,49483,51496
31810,u031810@hanmail.net,신서연,32,M,광주,23NOV2025,referral,pc,platinum,1,23NOV2025,2130660,1,1,55.2,2,High,A,61.0,40883,50541
31811,u031811@gmail.com,김도윤,14,F,부산,19SEP2025,paid_search,mobile,platinum,0,,2064845,3,1,53.5,1,Low,A,37.8,59559,75458
31812,u031812@gmail.com,안준우,19,M,경기,04FEB2023,organic,pc,platinum,1,19APR2025,1981750,4,1,62.1,3,High,B,54.1,50944,60239
31813,u031813@outlook.com,황윤서,32,M,충남,17SEP2025,referral,mobile,silver,1,17SEP2025,421865,5,1,54.1,1,Low,C,43.4,65855,65606
31814,u031814@outlook.com,정채원,37,F,경기,21APR2024,organic,mobile,vip,0,,6027525,9,1,73.7,4,High,B,54.9,76232,88528
31815,u031815@hanmail.net,박서윤,38,M,경기,07SEP2025,paid_search,pc,gold,1,07SEP2025,1274130,2,1,61.0,6,High,A,47.5,49691,51343
31816,u031816@hanmail.net,전민서,33,F,경기,11MAY2024,other,mobile,bronze,0,07MAR2025,7275,1,1,49.6,4,High,B,48.2,37523,38546
31817,u031817@daum.net,류예은,49,M,울산,25DEC2024,social,mobile,gold,1,15JUN2025,1162310,2,1,46.3,5,High,B,46.3,45363,52298
31818,u031818@daum.net,이민서,41,M,서울,15FEB2024,paid_search,pc,gold,1,27AUG2024,1325360,5,1,50.0,1,Low,C,68.7,17131,10385
31819,u031819@hanmail.net,신채원,37,F,서울,07APR2025,organic,mobile,bronze,0,07APR2025,0,0,1,42.4,3,High,B,35.3,58396,70574
31820,u031820@naver.com,류지훈,42,M,경북,17MAR2023,paid_search,mobile,platinum,1,28SEP2024,2182185,4,1,62.0,1,Low,A,43.5,51054,59924
31821,u031821@daum.net,서민준,21,M,경남,02MAR2024,paid_search,mobile,bronze,1,,0,0,1,29.3,2,High,C,47.1,57339,57063
31822,u031822@kakao.com,서준우,50,M,경기,02MAY2023,organic,mobile,vip,0,29JAN2025,5803160,6,1,85.1,3,High,C,34.8,50438,55427
31823,u031823@kakao.com,강유진,19,M,인천,10JUL2025,paid_search,mobile,vip,1,,3922300,4,1,76.3,0,Low,A,48.2,60239,78093
31824,u031824@outlook.com,장수아,28,M,경북,02MAR2025,social,mobile,platinum,1,02MAR2025,2644700,1,1,52.9,2,High,C,56.9,66908,72202
31825,u031825@kakao.com,전유진,33,F,부산,23FEB2025,paid_search,mobile,gold,1,01NOV2025,1325675,4,1,56.4,2,High,B,49.8,52055,61861
31826,u031826@gmail.com,김하은,43,M,전북,22OCT2025,organic,mobile,platinum,0,27JAN2026,2137600,3,1,87.3,2,High,A,36.9,51178,56602
31827,u031827@daum.net,임지우,14,F,경기,05AUG2023,paid_search,mobile,vip,1,08SEP2024,3552900,2,1,68.3,1,Low,B,57.2,53180,56932
31828,u031828@outlook.com,박서현,43,M,강원,22MAY2026,organic,pc,vip,0,22MAY2026,4099500,3,0,72.7,2,High,A,57.3,61765,64474
31829,u031829@outlook.com,강도윤,34,M,경기,10FEB2024,social,mobile,bronze,0,25JAN2025,208700,1,1,44.4,2,High,B,69.0,37778,34475
31830,u031830@gmail.com,황수아,20,F,서울,20MAR2023,organic,tablet,gold,1,18JAN2026,1467315,4,1,55.7,1,Low,A,53.8,55143,54221
31831,u031831@naver.com,전지호,38,F,강원,19JUL2025,organic,mobile,gold,1,24AUG2025,1205955,3,1,77.4,2,High,A,55.6,47616,41643
31832,u031832@hanmail.net,강다은,23,M,서울,16JUN2024,social,pc,bronze,1,21JUN2026,132840,1,0,52.0,0,Low,C,54.8,29318,29239
31833,u031833@hanmail.net,오지훈,20,M,경기,24MAR2025,paid_search,mobile,vip,0,24MAR2025,3704320,1,1,65.8,0,Low,A,55.4,57239,64600
31834,u031834@naver.com,박준우,45,F,충남,25MAY2024,organic,mobile,vip,1,30SEP2024,3042820,6,1,65.0,0,Low,B,57.4,65772,67973
31835,u031835@daum.net,송지민,45,M,전남,05DEC2024,email,mobile,gold,1,27FEB2026,930700,1,1,89.1,3,High,C,55.2,70974,73407
31836,u031836@outlook.com,박하은,38,M,충남,02JUL2023,social,mobile,platinum,1,21JUL2024,2463870,3,1,63.7,1,Low,C,50.7,38396,35252
31837,u031837@naver.com,정소율,26,M,전북,24JUN2026,paid_search,mobile,gold,1,,1240710,6,1,48.3,1,Low,C,58.4,34349,40761
31838,u031838@outlook.com,류서연,45,F,전북,09NOV2023,paid_search,mobile,bronze,1,30DEC2025,230610,3,1,44.2,0,Low,B,64.0,30305,32634
31839,u031839@hanmail.net,송지안,19,F,경기,20JUN2024,organic,pc,platinum,0,,2818100,3,1,74.0,4,High,A,50.0,48676,56807
31840,u031840@hanmail.net,윤시우,14,F,경기,06JUN2023,organic,mobile,bronze,0,28SEP2025,155925,2,1,33.2,1,Low,B,58.7,58821,69680
31841,u031841@outlook.com,임주원,22,M,전북,22JUN2025,social,mobile,bronze,0,,264560,2,1,58.5,3,High,A,56.2,79510,91039
31842,u031842@naver.com,류하은,24,F,서울,25DEC2025,organic,pc,vip,1,25DEC2025,3150760,5,1,56.1,4,High,C,52.7,30426,31127
31843,u031843@gmail.com,임지민,63,M,대구,02JUL2026,organic,pc,vip,1,02JUL2026,3388030,3,0,42.6,1,Low,B,57.6,43734,45683
31844,u031844@outlook.com,이서연,46,M,경기,20AUG2025,social,mobile,platinum,0,20AUG2025,1616055,3,1,47.9,2,High,C,53.6,38971,40116
31845,u031845@naver.com,임지안,29,F,서울,20JUN2024,paid_search,pc,vip,1,02OCT2024,6588020,5,1,73.4,1,Low,B,43.9,54128,61789
31846,u031846@gmail.com,송하은,25,F,경기,18FEB2024,social,mobile,bronze,1,10APR2026,68670,1,1,66.1,0,Low,C,58.1,38797,43187
31847,u031847@daum.net,최유진,41,F,서울,13NOV2023,social,mobile,vip,1,02JUL2024,5753060,3,1,82.9,2,High,A,31.7,63471,70134
31848,u031848@outlook.com,박지훈,27,F,경기,24DEC2025,organic,pc,gold,1,24DEC2025,1082455,2,1,54.3,1,Low,A,62.6,50902,56410
31849,u031849@hanmail.net,안지유,38,M,대전,13FEB2024,social,mobile,vip,1,27JUL2025,4997160,3,1,82.0,2,High,C,51.5,76091,83785
31850,u031850@kakao.com,안채원,50,M,경기,29AUG2023,referral,mobile,silver,1,28FEB2025,633100,3,1,51.3,0,Low,A,46.0,78238,87806
31851,u031851@kakao.com,오지훈,50,M,서울,07APR2024,organic,mobile,vip,0,02JAN2026,5917725,6,1,53.5,1,Low,B,48.4,89472,92973
31852,u031852@hanmail.net,안유진,22,F,서울,30OCT2023,social,mobile,bronze,0,14AUG2025,22760,1,1,46.7,4,High,C,55.3,41435,43745
31853,u031853@naver.com,서도윤,24,F,대구,26JAN2025,social,mobile,bronze,1,28DEC2025,249150,2,1,33.8,2,High,A,39.5,53391,53666
31854,u031854@outlook.com,장하윤,42,M,대구,05MAR2023,organic,tablet,vip,1,04SEP2025,6238510,2,1,82.4,1,Low,A,44.6,41757,45586
31855,u031855@outlook.com,김서현,38,M,경기,12APR2025,social,mobile,silver,0,,696805,3,1,66.2,0,Low,A,67.1,47166,52074
31856,u031856@outlook.com,권유진,22,M,대구,18JAN2023,social,tablet,vip,0,09SEP2025,3729990,4,1,55.7,1,Low,A,46.2,53284,55908
31857,u031857@hanmail.net,류예은,28,M,경기,21APR2026,referral,pc,gold,0,21APR2026,869170,4,0,58.8,1,Low,A,46.2,44730,50716
31858,u031858@naver.com,장준우,49,M,서울,05DEC2023,referral,pc,gold,1,28JUL2025,1113770,2,1,59.8,1,Low,B,42.2,63498,65423
31859,u031859@naver.com,안채원,31,M,대전,19OCT2024,organic,mobile,gold,1,19OCT2024,1302140,3,1,69.9,1,Low,B,50.0,46938,51100
31860,u031860@hanmail.net,권민준,43,F,경기,05MAY2025,social,mobile,bronze,1,05MAY2025,248000,3,1,37.1,0,Low,B,53.3,47023,46811
31861,u031861@kakao.com,이지호,31,M,대구,07JUL2023,organic,tablet,platinum,1,20JUL2025,1800285,5,1,68.4,0,Low,B,50.3,62498,68535
31862,u031862@hanmail.net,최하은,32,U,서울,31OCT2025,paid_search,mobile,vip,1,31OCT2025,3380765,4,1,49.4,1,Low,C,85.9,37880,44620
31863,u031863@outlook.com,조지우,24,M,경기,01AUG2025,organic,mobile,vip,0,01AUG2025,3400860,3,1,75.6,1,Low,A,39.4,66220,69323
31864,u031864@naver.com,윤시우,47,F,경기,01APR2025,email,mobile,silver,1,18JUN2025,742005,3,1,69.6,0,Low,C,49.5,54814,56414
31865,u031865@daum.net,김민준,31,F,경남,31DEC2023,social,mobile,vip,1,,6866065,7,1,65.2,4,High,C,61.8,48224,47150
31866,u031866@outlook.com,김다은,49,F,울산,24AUG2024,referral,pc,bronze,1,29APR2026,90565,2,0,64.7,1,Low,B,58.3,19863,18566
31867,u031867@kakao.com,정채원,28,F,제주,03AUG2023,social,pc,platinum,1,14MAR2025,1596765,5,1,40.4,3,High,A,39.3,54940,69914
31868,u031868@naver.com,윤지원,14,M,울산,02NOV2024,referral,pc,gold,1,02NOV2024,842340,3,1,70.6,5,High,A,32.7,70439,68840
31869,u031869@kakao.com,김하윤,18,U,경기,17MAR2026,other,mobile,bronze,1,17MAR2026,56960,1,1,66.2,4,High,B,58.6,41670,34312
31870,u031870@gmail.com,박서현,36,F,서울,22APR2024,organic,mobile,bronze,1,16OCT2025,245735,2,1,57.0,1,Low,A,46.1,53359,46395
31871,u031871@hanmail.net,안지민,53,F,경기,29JUL2023,referral,mobile,platinum,0,30AUG2024,1705125,3,1,58.1,1,Low,C,54.5,39630,50805
31872,u031872@hanmail.net,박지훈,32,M,인천,29JAN2023,social,mobile,silver,1,24JUN2024,667255,5,1,59.8,2,High,B,58.9,41868,40933
31873,u031873@kakao.com,김예은,39,F,광주,13MAY2026,organic,mobile,bronze,1,,248760,2,1,45.1,3,High,B,60.0,62431,68266
31874,u031874@gmail.com,최주원,14,F,서울,10MAR2023,paid_search,mobile,vip,1,16APR2026,3824270,6,0,99.9,1,Low,C,61.7,53266,68695
31875,u031875@outlook.com,장수아,21,F,서울,05MAY2023,social,pc,silver,1,03JUN2025,439440,2,1,47.2,1,Low,C,50.4,47962,61487
31876,u031876@daum.net,서예준,16,F,경기,27APR2024,email,pc,vip,1,17DEC2024,4326215,4,1,84.8,2,High,C,60.7,69485,73913
31877,u031877@daum.net,정민준,47,F,부산,17JUL2025,organic,pc,platinum,1,17JUL2025,1735600,5,1,51.4,0,Low,C,46.1,63995,70924
31878,u031878@daum.net,신민서,45,M,경기,03MAR2023,organic,tablet,bronze,1,27MAR2026,218175,3,1,72.2,1,Low,C,68.5,20056,17169
31879,u031879@kakao.com,류서연,54,F,경기,30MAR2023,organic,pc,vip,0,06JUN2026,4432595,6,0,93.7,1,Low,C,62.6,53552,62180
31880,u031880@naver.com,신지유,31,M,강원,26MAR2024,paid_search,pc,bronze,0,21JUL2024,18555,1,1,51.0,5,High,B,73.4,63101,62317
31881,u031881@hanmail.net,최수아,21,F,강원,10AUG2025,referral,mobile,vip,1,10AUG2025,9444040,4,1,81.6,2,High,C,63.5,59579,62851
31882,u031882@gmail.com,최다은,31,F,서울,24JUN2024,email,mobile,platinum,1,23APR2025,2583220,5,1,51.5,1,Low,C,48.5,45105,49785
31883,u031883@gmail.com,장수아,25,M,전남,20FEB2026,paid_search,mobile,silver,1,20FEB2026,319860,2,1,40.0,2,High,A,58.6,29971,26721
